#    ID   RA            Dec        F814W   F555W
#         [deg]         [deg]
   7963   161.756376    17.286943  28.348  29.030
   7964   161.751757    17.274123  29.069  30.524
   7965   161.757713    17.290651  28.290  30.261
   7966   161.749527    17.267933  28.556  30.095
   7967   161.752060    17.274962  26.603  27.591
   7968   161.757351    17.289643  28.650  29.408
   7969   161.761662    17.301602  27.724  28.730
   7970   161.755607    17.284801  27.292  28.005
   7971   161.754344    17.281296  27.597  28.893
   7972   161.749787    17.268650  28.987  30.918
   7973   161.754193    17.280869  27.788  29.858
   7974   161.753510    17.278973  25.692  25.909
   7975   161.752265    17.275518  27.912  28.762
   7976   161.750705    17.271188  28.946  30.012
   7977   161.757943    17.291271  28.638  29.125
   7978   161.751361    17.273008  29.068  28.405
   7979   161.756426    17.287060  28.115  30.133
   7980   161.750992    17.271977  28.810  30.110
   7981   161.760564    17.298539  28.374  29.098
   7982   161.750797    17.271433  28.535  29.855
   7983   161.751745    17.274063  28.926  29.927
   7984   161.755225    17.283723  27.830  30.254
   7985   161.757408    17.289777  26.873  29.361
   7986   161.758346    17.292380  28.645  30.498
   7987   161.752537    17.276260  28.227  29.948
   7988   161.756595    17.287518  27.334  30.590
   7989   161.756813    17.288122  28.029  28.567
   7990   161.758450    17.292663  27.411  29.836
   7991   161.758063    17.291585  28.550  30.379
   7992   161.758035    17.291508  28.225  29.160
   7993   161.758985    17.294140  27.959  28.600
   7994   161.751234    17.272627  29.050  29.911
   7995   161.754618    17.282015  25.590  25.697
   7996   161.754659    17.282127  27.076  28.249
   7997   161.752215    17.275342  27.603  29.475
   7998   161.753112    17.277831  27.978  29.879
   7999   161.756183    17.286356  28.913  30.911
   8000   161.756045    17.285969  29.008  28.873
   8001   161.756947    17.288468  27.371  28.633
   8002   161.754433    17.281490  28.879  28.770
   8003   161.752741    17.276794  28.171  28.622
   8004   161.751639    17.273731  28.640  30.128
   8005   161.754645    17.282073  29.098  28.815
   8006   161.757921    17.291163  28.736  29.170
   8007   161.752649    17.276528  28.740  28.174
   8008   161.751015    17.271994  28.517  30.451
   8009   161.750630    17.270923  28.428  30.745
   8010   161.751308    17.272803  28.256  29.663
   8011   161.747773    17.262989  28.705  29.844
   8012   161.754522    17.281720  26.017  27.947
   8013   161.758785    17.293548  27.843  30.674
   8014   161.755753    17.285134  28.151  30.225
   8015   161.756540    17.287316  28.288  30.093
   8016   161.757144    17.288990  26.820  28.486
   8017   161.750185    17.269677  28.312  30.034
   8018   161.757586    17.290217  29.002  30.593
   8019   161.756240    17.286480  28.610  30.983
   8020   161.758709    17.293331  28.174  29.068
   8021   161.754011    17.280291  28.619  28.763
   8022   161.756412    17.286952  27.729  28.250
   8023   161.758762    17.293473  27.555  29.697
   8024   161.758661    17.293190  27.731  30.114
   8025   161.757362    17.289580  28.459  29.978
   8026   161.752553    17.276233  28.316  29.442
   8027   161.757603    17.290247  28.484  30.315
   8028   161.758565    17.292912  28.439  29.595
   8029   161.762764    17.304560  28.552  29.213
   8030   161.763955    17.307863  28.574  30.203
   8031   161.751246    17.272598  27.843  30.186
   8032   161.755078    17.283225  26.873  28.979
   8033   161.756984    17.288512  28.447  29.582
   8034   161.754182    17.280735  28.614  30.720
   8035   161.760866    17.299281  28.889  29.755
   8036   161.754694    17.282155  26.781  28.128
   8037   161.756605    17.287457  28.400  29.697
   8038   161.754398    17.281329  25.851  27.821
   8039   161.752997    17.277436  28.620  29.280
   8040   161.757021    17.288603  27.957  29.595
   8041   161.753616    17.279152  28.076  29.295
   8042   161.757788    17.290722  27.930  29.356
   8043   161.753298    17.278261  28.476  30.312
   8044   161.759222    17.294701  28.548  30.186
   8045   161.753312    17.278301  27.437  28.972
   8046   161.755066    17.283168  28.711  30.175
   8047   161.753540    17.278931  27.674  27.828
   8048   161.757140    17.288921  28.524  29.096
   8049   161.753938    17.280031  27.715  27.643
   8050   161.755154    17.283401  28.691  29.459
   8051   161.749770    17.268457  28.292  30.939
   8052   161.758834    17.293608  29.023  29.631
   8053   161.752727    17.276660  28.452  28.882
   8054   161.760188    17.297363  28.304  29.146
   8055   161.757582    17.290133  27.653  29.508
   8056   161.756792    17.287940  27.834  29.862
   8057   161.752742    17.276700  28.907  29.935
   8058   161.758556    17.292830  27.753  28.966
   8059   161.757746    17.290582  27.945  30.656
   8060   161.758881    17.293729  27.394  29.595
   8061   161.756200    17.286289  26.610  28.174
   8062   161.753088    17.277653  27.926  30.809
   8063   161.760537    17.298319  27.589  29.127
   8064   161.761137    17.299984  28.903  29.925
   8065   161.757511    17.289918  28.259  29.835
   8066   161.755687    17.284857  28.065  29.475
   8067   161.758252    17.291972  27.296  29.464
   8068   161.757720    17.290490  27.885  30.010
   8069   161.756613    17.287416  28.726  29.878
   8070   161.752043    17.274731  28.223  29.744
   8071   161.757361    17.289487  27.796  30.125
   8072   161.758665    17.293106  27.054  29.488
   8073   161.756592    17.287352  27.482  29.810
   8074   161.755064    17.283111  28.217  30.601
   8075   161.753496    17.278759  28.446  29.955
   8076   161.746494    17.259324  28.840  31.319
   8077   161.760702    17.298751  29.081  29.822
   8078   161.757291    17.289284  27.563  29.062
   8079   161.757714    17.290454  28.627  31.232
   8080   161.757565    17.290038  27.762  29.598
   8081   161.756879    17.288132  28.647  29.777
   8082   161.758018    17.291291  28.067  30.475
   8083   161.754617    17.281855  24.959  25.043
   8084   161.756311    17.286553  26.538  28.923
   8085   161.756523    17.287130  27.008  30.830
   8086   161.758091    17.291478  28.794  30.420
   8087   161.754876    17.282556  27.579  28.930
   8088   161.752456    17.275840  28.117  28.982
   8089   161.756915    17.288213  27.300  29.656
   8090   161.758126    17.291570  27.194  27.488
   8091   161.754586    17.281745  26.123  26.135
   8092   161.751889    17.274257  28.244  29.913
   8093   161.759223    17.294606  28.381  30.343
   8094   161.755432    17.284087  27.443  28.236
   8095   161.756020    17.285717  27.302  28.564
   8096   161.758724    17.293219  27.328  29.238
   8097   161.753930    17.279916  27.136  28.005
   8098   161.762088    17.302550  28.094  29.483
   8099   161.759683    17.295879  26.154  29.990
   8100   161.755617    17.284592  28.074  28.304
   8101   161.752325    17.275456  27.867  30.173
   8102   161.752374    17.275591  28.013  29.532
   8103   161.753564    17.278893  28.645  28.946
   8104   161.753477    17.278650  26.111  27.963
   8105   161.752731    17.276578  28.551  30.014
   8106   161.752765    17.276667  28.228  29.100
   8107   161.750321    17.269884  27.615  30.777
   8108   161.751236    17.272419  28.249  29.803
   8109   161.756107    17.285936  27.797  29.314
   8110   161.750749    17.271067  27.900  29.904
   8111   161.755026    17.282932  28.734  29.676
   8112   161.753957    17.279962  28.360  29.636
   8113   161.752681    17.276421  27.044  27.070
   8114   161.753145    17.277708  28.497  30.515
   8115   161.753901    17.279799  27.183  28.845
   8116   161.759349    17.294914  28.510  30.013
   8117   161.753690    17.279209  27.088  27.050
   8118   161.761790    17.301684  28.251  28.315
   8119   161.755347    17.283806  27.075  28.522
   8120   161.758120    17.291498  27.370  31.130
   8121   161.758058    17.291327  28.144  29.270
   8122   161.757253    17.289091  28.608  30.853
   8123   161.753055    17.277442  28.361  29.920
   8124   161.751234    17.272382  27.545  30.274
   8125   161.753381    17.278338  25.661  27.453
   8126   161.756846    17.287950  27.696  28.782
   8127   161.757718    17.290371  28.034  31.318
   8128   161.751256    17.272438  27.762  29.370
   8129   161.754947    17.282680  27.322  28.928
   8130   161.754384    17.281117  27.549  29.418
   8131   161.757829    17.290676  28.148  29.169
   8132   161.754678    17.281933  25.712  27.353
   8133   161.760016    17.296741  27.131  29.841
   8134   161.754528    17.281513  28.596  30.523
   8135   161.755336    17.283753  28.180  29.683
   8136   161.753877    17.279703  26.244  26.764
   8137   161.754639    17.281818  25.472  25.490
   8138   161.756776    17.287742  27.546  29.614
   8139   161.757464    17.289651  28.256  28.330
   8140   161.752885    17.276944  27.312  29.233
   8141   161.756184    17.286100  28.169  28.690
   8142   161.756460    17.286860  27.856  30.424
   8143   161.755260    17.283528  27.509  28.963
   8144   161.753532    17.278732  26.709  26.865
   8145   161.752807    17.276719  28.276  30.123
   8146   161.757139    17.288740  27.899  30.090
   8147   161.759164    17.294359  28.402  29.486
   8148   161.755623    17.284530  28.056  28.703
   8149   161.755650    17.284605  28.258  29.197
   8150   161.758879    17.293565  27.932  29.535
   8151   161.763197    17.305546  28.639  30.201
   8152   161.758009    17.291147  28.567  29.596
   8153   161.752537    17.275962  27.691  29.261
   8154   161.752393    17.275564  28.165  29.635
   8155   161.757849    17.290703  28.080  29.150
   8156   161.756020    17.285627  28.365  30.551
   8157   161.753441    17.278467  28.026  29.946
   8158   161.755755    17.284883  26.657  30.731
   8159   161.757771    17.290477  28.527  29.515
   8160   161.754056    17.280166  27.179  27.977
   8161   161.752267    17.275200  26.533  26.980
   8162   161.754855    17.282383  26.939  28.913
   8163   161.753512    17.278654  27.853  29.492
   8164   161.756945    17.288180  26.900  29.015
   8165   161.752036    17.274553  25.559  27.331
   8166   161.752597    17.276107  27.356  27.460
   8167   161.753003    17.277234  28.435  30.141
   8168   161.752376    17.275493  28.261  29.512
   8169   161.756667    17.287400  28.442  29.339
   8170   161.750401    17.270010  28.911  29.407
   8171   161.756985    17.288280  27.247  29.816
   8172   161.758503    17.292492  27.297  29.015
   8173   161.754310    17.280854  28.188  29.263
   8174   161.753918    17.279764  25.671  27.709
   8175   161.758246    17.291773  27.049  29.118
   8176   161.750520    17.270332  28.926  30.554
   8177   161.757279    17.289087  27.789  31.121
   8178   161.754457    17.281255  28.593  29.454
   8179   161.747683    17.262449  28.095  29.862
   8180   161.753954    17.279848  28.586  29.068
   8181   161.759735    17.295882  27.203  30.499
   8182   161.753641    17.278969  24.637  24.909
   8183   161.750894    17.271342  28.470  29.820
   8184   161.756740    17.287566  28.372  30.723
   8185   161.754562    17.281521  28.339  29.466
   8186   161.753478    17.278514  27.689  27.861
   8187   161.756214    17.286100  28.226  28.577
   8188   161.756932    17.288093  27.536  30.406
   8189   161.750920    17.271405  29.049  30.057
   8190   161.749328    17.266985  28.783  30.769
   8191   161.756327    17.286411  28.799  29.015
   8192   161.754862    17.282344  28.554  31.009
   8193   161.756111    17.285811  26.689  28.395
   8194   161.759085    17.294055  27.457  29.320
   8195   161.753291    17.277977  29.098  30.894
   8196   161.751158    17.272057  28.107  29.662
   8197   161.753630    17.278914  26.001  27.865
   8198   161.753896    17.279651  29.134  28.558
   8199   161.755604    17.284391  28.865  30.110
   8200   161.754127    17.280284  26.520  27.886
   8201   161.752212    17.274968  27.416  30.876
   8202   161.752579    17.275984  27.746  30.038
   8203   161.754929    17.282504  28.545  30.054
   8204   161.757133    17.288621  25.992  28.141
   8205   161.750897    17.271314  27.980  30.151
   8206   161.756594    17.287122  29.074  29.432
   8207   161.751486    17.272946  28.399  29.164
   8208   161.756769    17.287607  28.909  30.983
   8209   161.754002    17.279928  28.339  29.578
   8210   161.758171    17.291494  26.781  28.646
   8211   161.756321    17.286356  28.467  29.898
   8212   161.760259    17.297278  28.483  30.019
   8213   161.761522    17.300782  28.080  29.821
   8214   161.753810    17.279383  27.420  29.143
   8215   161.752401    17.275472  28.910  31.216
   8216   161.756737    17.287503  28.469  29.500
   8217   161.759174    17.294261  28.656  29.990
   8218   161.753384    17.278193  28.005  28.725
   8219   161.761099    17.299599  29.078  29.303
   8220   161.758010    17.291025  28.604  29.409
   8221   161.754269    17.280641  27.500  28.917
   8222   161.760239    17.297206  27.537  28.689
   8223   161.760680    17.298426  27.731  27.982
   8224   161.757248    17.288901  27.902  30.746
   8225   161.759132    17.294119  27.982  29.923
   8226   161.755269    17.283393  28.504  30.656
   8227   161.759206    17.294317  27.982  29.537
   8228   161.756739    17.287471  27.683  28.673
